id,title,country,year,averageScore,popularity,score,berserk_cos,centroid_cos,top_tags,label_group
119143,Gourmet Gaming,KR,2020,70.0,9855,0.4532455261141894,0.18138167688727605,0.40195026484949925,"Virtual World, Food, Full Color, Male Protagonist, Video Games",
149544,The Guy She Was Interested In Wasn't a Guy at All,JP,2022,82.0,47401,0.4529638104721329,0.06208903975169358,0.05163892657799765,"Female Protagonist, Yuri, LGBTQ+ Themes, Rock Music, Tomboy",
107281,Close as Neighbors,KR,2018,72.0,8209,0.4526057251971968,0.18801968653327933,0.22349683939763465,"Nudity, Female Harem, Full Color, Male Protagonist, Primarily Female Cast",
86969,Master Magic Efficiently,JP,2015,63.0,5886,0.4525688189843398,0.28555037131398664,0.47168843439886965,"Magic, Male Protagonist, Age Regression, Female Harem, Time Manipulation",
112326,Promise of an Orchid,KR,2019,74.0,8055,0.45255263381085314,0.33469392769355155,0.5926506989485982,"Male Protagonist, Demons, Amnesia, Full Color, Heterosexual",
174315,Ane no Tomodachi ,JP,2024,74.0,9599,0.4520727166337983,0.17556655865811094,0.19983410646384392,"Heterosexual, Male Protagonist, Female Protagonist, Urban, Gyaru",
164996,F-Rank Fortune Hunter,KR,2023,66.0,6975,0.4520504111744057,0.28116229138392534,0.5279759765215247,"Video Games, Post-Apocalyptic, Full Color, Male Protagonist, Heterosexual",
30736,Blade of the Phantom Master,JP,2001,77.0,9028,0.4520428098091954,0.40193026318792724,0.5999369196384929,"Historical, Magic, Swordplay, Gore, Super Power",
107265,Soloist in a Cage,JP,2018,76.0,12411,0.4518825467021728,0.2846783305304899,0.45803324146478497,"Dystopian, Survival, Female Protagonist, Tragedy, Robots",
87056,Magical Sempai,JP,2016,62.0,6666,0.4517318759676752,0.1821559356325826,0.18874871818872402,"School, School Club, Magic, Female Protagonist, Male Protagonist",
137836,Becoming the Dark Hero's Daughter,KR,2021,73.0,6190,0.451459055921109,0.16720404664772326,0.20341816774754554,"Adoption, Reincarnation, Full Color, Magic, Heterosexual",
150508,Disciple of the Holy Sword,KR,2022,71.0,12283,0.4513061220391829,0.29688830248345177,0.5296953844993576,"Full Color, Male Protagonist, Swordplay, Heterosexual, Nekomimi",
71847,Soredemo Sekai wa Utsukushii,JP,2009,75.0,5815,0.4511157026488652,0.13511014115339517,0.19900644257244404,"Shoujo, Age Gap, Arranged Marriage, Royal Affairs, Female Protagonist",
150823,A Dance of Swords in the Night,KR,2022,71.0,7638,0.45100355149699384,0.35340882381091654,0.6159932836469334,"Swordplay, Full Color, Martial Arts, Male Protagonist, Anti-Hero",
163447,The Dragon Slayer Academy's Hotshot,KR,2023,67.0,5954,0.45098867947679827,0.3547612094877701,0.5496507343206806,"Age Regression, School, Martial Arts, Swordplay, Spearplay",
98334,Blue Flag,JP,2017,80.0,39831,0.4509660878439974,0.2229958822092119,0.30774223098056463,"Coming of Age, LGBTQ+ Themes, Love Triangle, Male Protagonist, Shounen",
156553,Versus,JP,2022,74.0,9702,0.4509084231554758,0.37706017236729894,0.5843312782799052,"Isekai, Alternate Universe, Demons, Survival, Male Protagonist",
108027,Hirano and Kagiura,JP,2019,83.0,7674,0.45069530990632894,0.05648984848929178,0.1063111425861206,"Boys' Love, LGBTQ+ Themes, Primarily Teen Cast, Shoujo, Aromantic",
110760,Onizuka-chan to Sawarida-kun,JP,2019,69.0,7057,0.45068373860502214,0.0858239185958626,0.13136444727210314,"Monster Girl, Male Protagonist, School, 4-koma",
85704,Do You Like Big Girls?,JP,2014,59.0,8127,0.4506772942420082,0.23084026424180532,0.20274978657508674,"Male Protagonist, Primarily Female Cast, Seinen, Nudity, Female Harem",
97626,How Heavy Are the Dumbbells You Lift?,JP,2016,71.0,9668,0.45015603080873656,0.021175055319140056,0.11110496921793117,"Fitness, Athletics, Female Protagonist, Primarily Female Cast, Educational",
86279,Boarding School Juliet,JP,2015,81.0,25989,0.4499176552091025,0.2340584149868148,0.40429652434421776,"School, Heterosexual, Gangs, Boarding School, Ensemble Cast",
99346,I Want to Hold Aono-kun so Badly I Could Die,JP,2016,78.0,6330,0.4496928510506025,0.2789953130832442,0.27893057694313067,"Female Protagonist, Ghost, Psychosexual, Reincarnation, Afterlife",
31218,Akagi: Yami ni Oritatta Tensai,JP,1991,83.0,6744,0.4496878290222512,0.4035091393492878,0.46210239173862966,"Gambling, Mahjong, Death Game, Male Protagonist, Philosophy",
104112,Catch These Hands!,JP,2018,72.0,7406,0.4496104840957775,0.1315641480813598,0.12285754534892593,"Delinquents, Primarily Female Cast, Female Protagonist, Yuri, Primarily Adult Cast",
141076,Murim RPG Simulation,KR,2021,74.0,11340,0.448661901796886,0.30581740988327755,0.5614062372803149,"Cultivation, Swordplay, Cult, Male Protagonist, Time Manipulation",STRONG_POS
185129,Drama Queen,JP,2024,61.0,8380,0.4484559903047452,0.10114147385788719,0.28968955054314993,"Aliens, Food, Crime, Conspiracy, Revenge",
167171,Being Raised by Villains,KR,2023,71.0,5982,0.4483269126257689,0.1585532162298679,0.22448551599709388,"Female Protagonist, Shapeshifting, Royal Affairs, Long Strip, Full Color",
87160,Amano Megumi wa Suki Darake!,JP,2015,65.0,9148,0.44818409098110423,0.08020199094329737,0.20481166926938515,"School, Shounen, School Club, Female Protagonist, Heterosexual",
87023,Yarichin Bitch Club,JP,2012,68.0,8059,0.44802395885715224,0.12158025458911945,0.11928021267798469,"Boys' Love, School Club, School, Primarily Male Cast, Love Triangle",
138070,JoJo’s Bizarre Adventure: Shining Diamond’s Demonic Heartbreak,JP,2021,74.0,6804,0.44792152662718565,0.2721841591644179,0.473228898514389,"Male Protagonist, Super Power, Guns, Urban Fantasy, Seinen",
180422,Akira Failing in Love,JP,2024,75.0,13340,0.4479127849636566,0.03397556146275036,0.1581590779367879,"Shounen, Heterosexual, School, Kuudere, Slapstick",
100207,The Great Jahy Will Not Be Defeated!,JP,2017,72.0,18524,0.44779865484941844,0.11303676446340219,0.282314186189333,"Female Protagonist, Demons, Magic, Slapstick, Primarily Female Cast",
101860,EDENS ZERO,JP,2018,70.0,19574,0.44744393937258226,0.27612756232564756,0.5236705929320659,"Space, Shounen, Ensemble Cast, Time Manipulation, Alternate Universe",
152104,Widaehan Gamunui Geomsul Cheonjaega Doeeotda,KR,2022,65.0,5826,0.44739308819603274,0.36019144626121047,0.578000997779449,"Revenge, Swordplay, Full Color, Age Regression, Male Protagonist",
54836,King's Game,JP,2011,57.0,9864,0.4472708696026638,0.28471236330390365,0.3249013032681508,"Death Game, Survival, School, Seinen, Gore",
98982,Murabito desu ga Nani ka?,JP,2017,62.0,7162,0.44701594751415347,0.22921465404805824,0.4187646677132353,"Male Protagonist, Isekai, Dragons, Shounen, Demons",
176790,Reincarnated Murim Lord,KR,2024,74.0,7127,0.4467970665765985,0.23832682628950586,0.49344641797604527,"Full Color, Male Protagonist, Swordplay, Wuxia, Martial Arts",
117324,Nan Hao Shang Feng,CN,2019,84.0,24288,0.4467714518711267,0.06645871666233245,0.17132017566478547,"Male Protagonist, Episodic, Full Color, Surreal Comedy, Meta",
165689,Skill Master Levels Up,KR,2023,71.0,6865,0.4464952268141255,0.3167054016315534,0.5107294432477296,"Reincarnation, Survival, Full Color, Dungeon, Gods",
31926,Mysterious Girlfriend X,JP,2004,75.0,14007,0.4464069543791796,0.18093645908803505,0.19651555428004008,"School, Psychosexual, Heterosexual, Kuudere, Primarily Teen Cast",
69291,Rainbow Days,JP,2011,77.0,12169,0.4463991493183167,0.11127454814435808,0.1540611404290113,"School, Ensemble Cast, Shoujo, Coming of Age, Male Protagonist",
137375,Book Eater,KR,2021,71.0,10575,0.4458778102020177,0.2774907331473081,0.5470391843069731,"Magic, Full Color, Male Protagonist, School, Necromancy",
35709,Lychee Light Club,JP,2005,66.0,9438,0.44563668710200227,0.3746257509249715,0.32718013760472986,"Tragedy, Ero Guro, Gore, Primarily Male Cast, Seinen",
48200,Classmates,JP,2007,83.0,10352,0.4455796427390888,0.1368027415441187,0.16974510120532466,"Boys' Love, LGBTQ+ Themes, Primarily Male Cast, School, Coming of Age",
115000,Unholy Blood,KR,2020,79.0,24732,0.445571801363821,0.2946872848745204,0.4711094422523332,"Vampire, Female Protagonist, Revenge, Crime, Full Color",
115037,"Sex & Dungeon!!: Wagaya no Chika ni, H Kaisuu = Level no Dungeon ga Shutsugen shita?!",JP,2020,60.0,8011,0.4455143212324779,0.41452440500814003,0.47257592774776,"Male Protagonist, Dungeon, Nudity, Rape, Female Harem",
86778,Cells at Work!,JP,2015,75.0,7807,0.44540799325858027,0.16003872240812794,0.3256698573533954,"Educational, Male Protagonist, Shounen, Ensemble Cast, Primarily Adult Cast",
131263,Revolutionary Princess Eve,KR,2021,75.0,9178,0.4453859080544852,0.3510722966074163,0.4049003006767103,"Female Protagonist, Age Regression, Slavery, Heterosexual, Primarily Adult Cast",
147863,Even the Student Council Has Its Holes!,JP,2022,74.0,7272,0.4453041631821346,0.09372027061091366,0.2081663216092277,"School Club, 4-koma, Primarily Female Cast, Slapstick, Male Protagonist",
143117,The Divine Twilight's Return,KR,2021,72.0,13841,0.4450492657011912,0.2765555258462885,0.45026061738548007,"Reincarnation, Age Regression, Male Protagonist, Full Color, Gods",
105791,"Higehiro: After Being Rejected, I Shaved and Took In a High School Runaway",JP,2018,69.0,24168,0.4450098438785374,0.19719622755568877,0.3030850251007202,"Male Protagonist, Age Gap, Love Triangle, Work, Urban",
98285,Machimaho: I Messed Up and Made the Wrong Person Into a Magical Girl!,JP,2016,69.0,7512,0.44461990987797195,0.23397048220075334,0.24276189802276826,"Surreal Comedy, Anti-Hero, Female Protagonist, Magic, Delinquents",
169135,Reborn as the Enemy Prince,KR,2023,70.0,7038,0.4443805176450018,0.2597559772019135,0.43832395803419916,"Royal Affairs, Reincarnation, Swordplay, Magic, Age Regression",
106531,My Happy Marriage,JP,2018,79.0,11549,0.44426326895531026,0.20275829462860884,0.2753830687868244,"Historical, Shoujo, Female Protagonist, Marriage, Heterosexual",
40443,Bakuon Rettou,JP,2002,82.0,9944,0.4437988571312332,0.34852601893214114,0.3589128888637102,"Gangs, Delinquents, Coming of Age, Motorcycles, Autobiographical",
105577,Giji Harem,JP,2018,77.0,25950,0.44360715488108077,0.06286524481785617,0.18160451326417415,"Acting, Heterosexual, School, Slapstick, Dissociative Identities",
120966,Nakyangmunsajeon,KR,2020,71.0,7012,0.44358863426542816,0.2870526972895393,0.5283578368704802,"Teacher, Male Protagonist, Philosophy, Primarily Adult Cast, Full Color",
57231,Daytime Shooting Star,JP,2011,78.0,22782,0.44358585056826716,0.0967203076853192,0.10946725068563508,"Shoujo, Love Triangle, School, Age Gap, Female Protagonist",
125658,The Viridescent Tiara,KR,2020,70.0,6894,0.4433369669016727,0.1487125745500946,0.18645154079872528,"Heterosexual, Royal Affairs, Female Protagonist, Isekai, Full Color",
